date,000016.XSHG,000905.XSHG,000300.XSHG,399673.XSHE
2019/3/28,2733.97,5370.12,3728.4,1301.88
2019/3/29,2838.51,5547.66,3872.34,1356.28
2019/4/1,2892.62,5757.84,3973.93,1409.21
2019/4/2,2888.53,5775.55,3971.29,1404.36
2019/4/3,2920,5836.04,4022.16,1418.37
2019/4/4,2951.98,5871.56,4062.23,1415.51
2019/4/8,2962.27,5847.63,4057.23,1389.1
2019/4/9,2967.51,5858.05,4075.43,1396.3
2019/4/10,2979.1,5850.76,4085.85,1380.64
2019/4/11,2928.43,5727.17,3997.58,1349.08
2019/4/12,2920.52,5714.37,3988.62,1354.07
2019/4/15,2924.93,5655.98,3975.52,1329.05
2019/4/16,3023.03,5777.01,4085.79,1369.38
2019/4/17,3017.42,5807.73,4087.24,1376.3
2019/4/18,3004.92,5775.17,4072.08,1365.76
2019/4/19,3042.43,5810.18,4120.61,1375.84
2019/4/22,2970.49,5723.04,4025.61,1351.23
2019/4/23,2978.85,5628.06,4019.01,1336.58
2019/4/24,2974.85,5679.73,4030.09,1362.03
2019/4/25,2927.99,5458.42,3941.82,1315.43
2019/4/26,2892.86,5408.03,3889.27,1312.71
2019/4/29,2939.41,5265.6,3900.33,1280.04
2019/4/30,2945.24,5307.56,3913.21,1275.11
2019/5/6,2805.04,4908.8,3684.62,1177.53
2019/5/7,2806.26,4973.4,3720.67,1189.62
2019/5/8,2758.24,4947.74,3667.46,1178.78
2019/5/9,2698.78,4888.41,3599.7,1163.73
2019/5/10,2793.76,5064.32,3730.45,1217.15
2019/5/13,2741.11,5005.9,3668.73,1194.22
2019/5/14,2724.73,4965.61,3645.15,1191.1
2019/5/15,2783.54,5076.56,3727.09,1218.73
2019/5/16,2791.41,5108.36,3743.96,1220.49
2019/5/17,2735.21,4942.58,3648.76,1174
2019/5/20,2715.43,4923.56,3617.79,1174.01
2019/5/21,2739.79,5009.87,3666.78,1190.68
2019/5/22,2725.73,4976.39,3649.38,1185.02
2019/5/23,2685.93,4872.92,3583.96,1154.87
2019/5/24,2702.03,4841.76,3593.91,1153
2019/5/27,2722.33,4962.95,3637.2,1185.25
2019/5/28,2748.8,4955.49,3672.26,1190.37
2019/5/29,2755.81,4956.86,3663.91,1181.47
2019/5/30,2742.96,4926.4,3641.18,1165.54
2019/5/31,2728.95,4912,3629.79,1164.6
2019/6/3,2743.06,4853.82,3632.01,1151.45
2019/6/4,2721.31,4795.41,3598.47,1141.6
2019/6/5,2719.59,4783.82,3597.11,1139.25
2019/6/6,2706.76,4678.78,3564.68,1116
2019/6/10,2743.37,4725.26,3610.74,1127.04
2019/6/11,2812.9,4901.47,3719.28,1173.19
2019/6/12,2796.73,4863.49,3691.1,1159.96
2019/6/13,2794.54,4877.65,3685.39,1161.67
2019/6/14,2785.61,4795.53,3654.88,1140.34
2019/6/17,2793.7,4802.82,3654.82,1137.62
2019/6/18,2806.45,4797.15,3667.62,1144.1
2019/6/19,2842.74,4858.92,3715.94,1158.74
2019/6/20,2942.63,4954.73,3828.52,1186.36
2019/6/21,2938.77,5021.31,3833.94,1211.39
2019/6/24,2949.52,5024.2,3841.27,1204.36
2019/6/25,2910.12,4974.99,3801.31,1196.68
2019/6/26,2903.49,4962.59,3794.33,1202.72
2019/6/27,2937.13,5007.48,3834.82,1217.88
2019/6/28,2930.6,4950.48,3825.59,1207.66
2019/7/1,3002.94,5100.26,3935.81,1254.78
2019/7/2,2999.08,5084.41,3937.17,1255.95
2019/7/3,2964.73,5040.72,3893.53,1240.47
2019/7/4,2953.27,5025.02,3873.1,1229.93
2019/7/5,2961.92,5042.66,3893.2,1234.74
2019/7/8,2897.51,4870.78,3802.79,1194.72
2019/7/9,2881.55,4881.62,3793.13,1202.24
2019/7/10,2878.78,4843.86,3786.74,1197.16
2019/7/11,2887.83,4844.55,3785.22,1197.56
2019/7/12,2902.13,4861.57,3808.73,1201.5
2019/7/15,2902.61,4925.32,3824.19,1221.11
2019/7/16,2884.56,4932.05,3806.84,1221.02
2019/7/17,2875.03,4929.09,3804.64,1226.82
2019/7/18,2859.16,4844.11,3768.4,1206.82
2019/7/19,2895.62,4878.69,3807.96,1219.03
2019/7/22,2881.9,4776.57,3781.68,1196.97
2019/7/23,2881.1,4823.92,3789.91,1214.61
2019/7/24,2906.55,4873.03,3819.83,1231.28
2019/7/25,2931.18,4891.64,3851.07,1241.59
2019/7/26,2939.35,4898.11,3858.57,1244.01
2019/7/29,2930.49,4897.02,3854.27,1240.76
2019/7/30,2944.03,4922.92,3870.32,1256.26
2019/7/31,2912.66,4903.2,3835.36,1247.12
2019/8/1,2887.87,4870.47,3803.47,1244.58
2019/8/2,2843.77,4809.92,3747.44,1228.19
2019/8/5,2786.72,4751.98,3675.69,1201.53
2019/8/6,2760.68,4650.56,3636.33,1183.18
2019/8/7,2747.25,4626.36,3621.43,1177.67
2019/8/8,2786.87,4656.1,3669.29,1196.25
2019/8/9,2772.15,4600.35,3633.53,1188.67
2019/8/12,2824.8,4685.05,3699.1,1215.47
2019/8/13,2792.91,4658.39,3665.75,1206.48
2019/8/14,2804.36,4683.84,3682.4,1218.24
2019/8/15,2814.39,4706.55,3694,1234.76
2019/8/16,2824.23,4722.66,3710.54,1242.89
2019/8/19,2877.23,4875.04,3791.09,1298.58
2019/8/20,2875.65,4872.61,3787.73,1288.38
2019/8/21,2869.22,4882.72,3781.76,1282.92
2019/8/22,2878,4887.91,3793.51,1285.95
2019/8/23,2917.38,4887.9,3820.86,1290.32
2019/8/26,2863.48,4855.46,3765.91,1276
2019/8/27,2887.24,4936.12,3816.95,1294.2
2019/8/28,2867.03,4928.19,3802.58,1287.62
2019/8/29,2855.45,4934.18,3790.19,1283.77
2019/8/30,2872.4,4886.49,3799.59,1279.98
2019/9/2,2894.96,5008.3,3848.32,1322.35
2019/9/3,2892.18,5044.18,3853.61,1329.32
2019/9/4,2919.68,5093.27,3886,1336.39
2019/9/5,2955.84,5138.41,3925.32,1356.43
2019/9/6,2981.07,5154.64,3948.51,1367.99
2019/9/9,2981.59,5263.46,3972.95,1411.64
2019/9/10,2969.8,5245.31,3959.27,1403.02
2019/9/11,2957.14,5217.29,3930.1,1385.39
2019/9/12,2999.56,5242.61,3972.38,1393.16
2019/9/16,2982.45,5250.34,3957.72,1392.87
2019/9/17,2937.01,5140.45,3891.22,1357.92
2019/9/18,2954.36,5141.04,3910.08,1358.19
2019/9/19,2956.83,5191.67,3924.38,1377.83
2019/9/20,2963.43,5204.48,3935.65,1375.66
2019/9/23,2930.91,5171.48,3890.66,1356.41
2019/9/24,2940.08,5180.74,3901.08,1371.52
2019/9/25,2928.84,5087.01,3870.98,1351.21
2019/9/26,2927.88,4970.24,3841.14,1318.55
2019/9/27,2929.47,5005.63,3852.65,1333.11
2019/9/30,2897.7,4940.9,3814.53,1311.57
2019/10/8,2922.35,4941.76,3837.68,1297.33
2019/10/9,2922.98,4982.95,3843.24,1302.68
2019/10/10,2940.8,5046.36,3874.64,1339.98
2019/10/11,2983.12,5055.52,3911.73,1345.8
2019/10/14,3013.53,5131.13,3953.24,1359.55
2019/10/15,3015.42,5061,3936.25,1338.54
2019/10/16,3004.72,5038.36,3922.69,1334.6
2019/10/17,3011.75,5029.85,3925.22,1336.25
2019/10/18,2963.18,4961.81,3869.38,1327.42
2019/10/21,2968.91,4951.04,3880.84,1319.85
2019/10/22,2973.22,5005.55,3895.88,1338.09
2019/10/23,2954.31,4967.19,3871.08,1322.16
2019/10/24,2959.03,4958.25,3870.67,1322.94
2019/10/25,2967.05,4994.57,3896.79,1340.26
2019/10/28,2981.36,5084.47,3926.59,1366.26
2019/10/29,2968.28,5007.71,3910.23,1348.3
2019/10/30,2952.12,4947.9,3891.23,1348.71
2019/10/31,2954.73,4917.42,3886.75,1342.06
2019/11/1,3002.65,4962.35,3952.39,1361.88
2019/11/4,3022.27,4987.84,3978.12,1370.76
2019/11/5,3039.98,5025.3,4002.81,1385.23
2019/11/6,3032.79,4974.73,3984.88,1380.98
2019/11/7,3033.3,5007.07,3991.87,1388.37
2019/11/8,3012.46,4988.29,3973.01,1389.84
2019/11/11,2965.71,4876.16,3902.98,1358.47
2019/11/12,2971.36,4881.61,3903.69,1353.74
2019/11/13,2967.67,4875.54,3899.98,1366.28
2019/11/14,2968.57,4912.11,3905.86,1376.94
2019/11/15,2954.7,4868.44,3877.09,1364.64
2019/11/18,2980.95,4892.46,3907.93,1373.87
2019/11/19,3000.75,4975.11,3947.04,1420.06
2019/11/20,2968.12,4946.28,3907.86,1412.89
2019/11/21,2949.34,4945.72,3889.6,1405.08
2019/11/22,2922.27,4904.08,3849.99,1380.23
2019/11/25,2951.25,4901.5,3878.21,1367.94
2019/11/26,2946.57,4882.16,3891.65,1383.68
2019/11/27,2944.32,4904.26,3875.62,1380.36
2019/11/28,2930.48,4889.26,3862.3,1378.11
2019/11/29,2894.72,4894.94,3828.67,1369.1
2019/12/2,2899.44,4905.42,3836.06,1372.04
2019/12/3,2909.62,4926.45,3851.09,1379.46
2019/12/4,2901.07,4920.67,3849.82,1380.72
2019/12/5,2921.95,4967.6,3879.36,1415.65
2019/12/6,2939.82,5010.51,3902.39,1429.63
2019/12/9,2933.04,5024.6,3895.45,1422.53
2019/12/10,2936.99,5049.05,3900.38,1443.03
2019/12/11,2949.65,5027.28,3902.75,1427.76
2019/12/12,2938.04,5012,3891.02,1428.33
2019/12/13,3006.31,5073.69,3968.22,1463.51
2019/12/16,2999.2,5166.04,3987.55,1486.12
2019/12/17,3033.14,5236.06,4041.8,1505.52
2019/12/18,3025.78,5235.12,4032.78,1499.07
2019/12/19,3017.71,5241.74,4027.15,1496.19
2019/12/20,3012.63,5184.68,4017.25,1476.68
2019/12/23,2984.24,5084.35,3967.1,1450.12
2019/12/24,2996.77,5162.07,3992.96,1485.53
2019/12/25,2986,5183.1,3990.87,1500.64
2019/12/26,3011.64,5219.14,4025.99,1510.05
2019/12/27,3017.78,5179.19,4022.03,1481.36
2019/12/30,3062.75,5241.94,4081.63,1507.02
2019/12/31,3063.22,5267.66,4096.58,1511.73
2020/1/2,3090.83,5366.14,4152.24,1537.16
2020/1/3,3078.28,5380.64,4144.96,1538.4
2020/1/6,3056.84,5434.85,4129.3,1554.22
2020/1/7,3074.02,5499.84,4160.23,1571.38
2020/1/8,3037.85,5423.8,4112.32,1548.46
2020/1/9,3067.55,5497.54,4164.37,1595.63
2020/1/10,3067.88,5480.23,4163.18,1590.54
2020/1/13,3090.13,5559.63,4203.99,1615.6
2020/1/14,3080.6,5542.33,4189.89,1607.37
2020/1/15,3058.01,5530.03,4166.73,1607.78
2020/1/16,3043.09,5527.67,4149.04,1612.5
2020/1/17,3053.17,5510.05,4154.85,1613.11
2020/1/20,3065.99,5587.54,4185.83,1659.61
2020/1/21,3012.11,5523.94,4114.31,1643.82
2020/1/22,3017.88,5575.51,4131.93,1681.76
2020/1/23,2932.49,5377.74,4003.9,1626.61
2020/2/3,2727.09,4910.9,3688.36,1521.73
2020/2/4,2794.66,4996.47,3785.64,1602.86
2020/2/5,2812.9,5123.96,3828.53,1658.43
2020/2/6,2854.89,5282.89,3899.78,1720.84
2020/2/7,2851.71,5327.04,3899.87,1712.7
2020/2/10,2850.06,5388.43,3916.01,1742.14
2020/2/11,2879.86,5361.28,3952.46,1727.57
2020/2/12,2895.59,5459.95,3984.43,1780.64
2020/2/13,2875.48,5412.84,3959.92,1764.11
2020/2/14,2895.06,5420.8,3987.73,1764.59
2020/2/17,2950.07,5594.44,4077.42,1829.93
2020/2/18,2924.4,5660.81,4057.51,1849.57
2020/2/19,2923.76,5603.26,4051.31,1808.25
2020/2/20,2978.18,5706.71,4144.66,1854.48
2020/2/21,2968.14,5784.03,4149.49,1898.03
2020/2/24,2930.03,5865.47,4132.84,1931.82
2020/2/25,2909.32,5897.72,4123.85,1963.31
2020/2/26,2901.67,5743.39,4073.02,1860.27
2020/2/27,2912.04,5753.73,4084.88,1869.38
2020/2/28,2821.04,5451.29,3940.05,1759.25
2020/3/2,2907.89,5656.42,4069.67,1815.14
2020/3/3,2921.44,5710.02,4091.36,1853.33
2020/3/4,2947.57,5716.51,4115.05,1847.32
2020/3/5,3018.07,5801.12,4206.73,1872.2
2020/3/6,2964.83,5763.86,4138.51,1859.38
2020/3/9,2868.83,5525.82,3997.13,1772.26
2020/3/10,2924.22,5675.11,4082.73,1829.12
2020/3/11,2888.36,5589.53,4028.43,1787.75
2020/3/12,2841.98,5493.88,3950.91,1742.81
2020/3/13,2798.77,5457.2,3895.31,1734.85
2020/3/16,2694.02,5200.11,3727.84,1625.96
2020/3/17,2685.59,5212.06,3709.68,1634.59
2020/3/18,2625.75,5119.47,3636.26,1600.03
2020/3/19,2569.79,5157.82,3589.09,1605.76
2020/3/20,2628.42,5219.28,3653.22,1623.78
2020/3/23,2559.62,4998.91,3530.31,1547.36
2020/3/24,2639.38,5096.04,3625.11,1586.93
2020/3/25,2700.19,5217.42,3722.52,1649.28
2020/3/26,2689.28,5166.11,3698.05,1645.03
2020/3/27,2701.44,5137.34,3710.06,1625.68
2020/3/30,2690.04,5027.49,3674.11,1585.86
2020/3/31,2689.38,5041.45,3686.16,1587.55
2020/4/1,2682.08,5019.22,3675.08,1584.88
2020/4/2,2719.89,5147.2,3734.53,1632.85
2020/4/3,2708.82,5107.04,3713.22,1619.55
2020/4/7,2757.41,5267.07,3798.02,1674.21
2020/4/8,2743.89,5271.8,3780.34,1670.83
2020/4/9,2752.59,5322.46,3792.81,1700.73
2020/4/10,2749.85,5208.51,3769.18,1654.93
2020/4/13,2739.17,5169.18,3753.26,1638.7
2020/4/14,2785.72,5288.59,3825.7,1698.98
2020/4/15,2764.49,5268.75,3797.36,1693.05
2020/4/16,2768.26,5316.97,3802.38,1720.14
2020/4/17,2809.08,5318.45,3839.49,1732.81
2020/4/20,2819.79,5381.79,3853.46,1753.34
2020/4/21,2784.53,5343.88,3808.05,1735.34
2020/4/22,2804.24,5387.62,3839.38,1749.02
2020/4/23,2797.66,5357.79,3829.75,1737.83
2020/4/24,2776.02,5273.55,3796.97,1712.95
2020/4/27,2805.22,5265.72,3822.77,1734.56
2020/4/28,2825.14,5227.85,3849.15,1756.51
2020/4/29,2844.81,5226.81,3867.03,1752.91
2020/4/30,2861.91,5353.86,3912.58,1787.65
2020/5/6,2863.85,5451.32,3936.25,1828.38
2020/5/7,2854.42,5445.75,3924.89,1820.22
2020/5/8,2873.01,5507.7,3963.62,1833.67
2020/5/11,2871.85,5496.19,3960.18,1811.63
2020/5/12,2869.6,5512.46,3960.24,1826.85
2020/5/13,2867.71,5536.28,3968.25,1845.18
2020/5/14,2834.53,5487.11,3925.22,1829.42
2020/5/15,2819.69,5507.93,3912.82,1838.72
2020/5/18,2837.17,5478.82,3922.91,1820.49
2020/5/19,2860.67,5547.88,3956.25,1846.57
2020/5/20,2856.14,5489.7,3935.22,1826.17
2020/5/21,2846.82,5426.17,3913.79,1815.99
2020/5/22,2775.81,5328.23,3824.06,1766.15
2020/5/25,2789.71,5316.6,3829.32,1775.32
2020/5/26,2808.84,5420.21,3872.77,1828.71
2020/5/27,2795.48,5369.5,3845.61,1795.67
2020/5/28,2809.66,5361.17,3856.63,1783.91
2020/5/29,2806.66,5406.34,3867.02,1802.39
2020/6/1,2870.36,5569.48,3971.34,1869.07
2020/6/2,2885.92,5566.44,3983.57,1858.02
2020/6/3,2889.11,5572.31,3983.65,1854.42
2020/6/4,2883.36,5576.75,3982.19,1860.78
2020/6/5,2896.35,5585.42,4001.25,1876.64
2020/6/8,2909.59,5575.3,4021.95,1865.72
2020/6/9,2928.3,5610.38,4047.03,1893.3
2020/6/10,2908.48,5615.24,4039.71,1915.98
2020/6/11,2876.51,5589.1,3995.88,1922.71
2020/6/12,2884.12,5591.49,4003.08,1938.38
2020/6/15,2838.61,5590.64,3954.99,1946.04
2020/6/16,2878.99,5695.3,4014.57,1981.35
2020/6/17,2881.13,5735.42,4017.59,1980.39
2020/6/18,2888.96,5734.4,4044.38,1988.94
2020/6/19,2925.94,5787.15,4098.71,2047.57
2020/6/22,2921.89,5784.03,4102.05,2075.6
2020/6/23,2925.42,5804.34,4121.79,2112.15
2020/6/24,2943.47,5789.09,4138.99,2106.09
2020/6/29,2925.48,5762.44,4109.72,2092.53
2020/6/30,2942.07,5864.42,4163.96,2155.92
2020/7/1,3009.86,5881.89,4247.78,2139.56
2020/7/2,3084.24,5975.28,4335.84,2149.51
2020/7/3,3159.16,6051.51,4419.6,2181.25
2020/7/6,3374.14,6299.86,4670.09,2247.1
2020/7/7,3381.76,6380.03,4698.13,2304.74
2020/7/8,3429.94,6535.42,4774,2371.57
2020/7/9,3442.02,6693.75,4840.77,2464.8
2020/7/10,3351.78,6676.44,4753.13,2485.77
2020/7/13,3390.12,6899.52,4852.96,2598.9
2020/7/14,3348.03,6807.73,4806.69,2575.63
2020/7/15,3313.76,6638.84,4744.47,2531.18
2020/7/16,3162.03,6320,4516.25,2384
2020/7/17,3185.89,6344.59,4544.7,2392.9
2020/7/20,3287.92,6526.83,4680.3,2432.25
2020/7/21,3286.81,6563.32,4691.04,2475.95
2020/7/22,3291.36,6620.69,4714.45,2507.69
2020/7/23,3284.11,6620.09,4712.44,2551.76
2020/7/24,3158.29,6283.98,4505.59,2382.15
2020/7/27,3163.23,6298.74,4528.45,2389.29
2020/7/28,3185.89,6359.66,4568.26,2418.54
2020/7/29,3243.38,6530.27,4679.01,2524.67
2020/7/30,3231.52,6511.44,4656.15,2506.07
2020/7/31,3249.34,6579.67,4695.05,2568.8
2020/8/3,3281.1,6739.81,4771.31,2640.4
2020/8/4,3312.13,6697.71,4775.8,2598.69
2020/8/5,3292.31,6772.84,4777.11,2629.53
2020/8/6,3292.2,6770.3,4762.76,2576.18
2020/8/7,3263.75,6688.88,4707.93,2515.7
2020/8/10,3285.76,6725.3,4724.87,2491.1
2020/8/11,3262.82,6600.85,4681.78,2446.63
2020/8/12,3249.74,6528.4,4647.64,2399.69
2020/8/13,3241.84,6552.66,4635.71,2384.16
2020/8/14,3288.51,6623.56,4704.63,2431.69
2020/8/17,3368.85,6744.55,4815.23,2455.43
2020/8/18,3367.33,6789.4,4812.76,2455.88
2020/8/19,3307.66,6666.27,4740.68,2359.84
2020/8/20,3264.53,6593.79,4679.15,2344.71
2020/8/21,3284.73,6643.94,4718.84,2390.08
2020/8/24,3298.72,6688.96,4755.85,2433.69
2020/8/25,3310.84,6652.55,4761.95,2455.58
2020/8/26,3277.89,6525.88,4706.13,2398.75
2020/8/27,3290.79,6578.79,4731.35,2445.88
2020/8/28,3368.44,6691.21,4844.27,2505.68
2020/8/31,3343.89,6668.43,4816.22,2474.47
2020/9/1,3355.1,6710.46,4842.12,2495.35
2020/9/2,3347.3,6717.56,4843.89,2508.86
2020/9/3,3334.41,6662.25,4817.1,2488.99
2020/9/4,3309.21,6618.58,4770.22,2477.3
2020/9/7,3253.43,6478.81,4669.37,2389.33
2020/9/8,3289.91,6525.1,4694.39,2401.7
2020/9/9,3235.7,6349.22,4584.59,2278.58
2020/9/10,3245.5,6235.57,4581.98,2247.77
2020/9/11,3265.5,6311.97,4627.28,2298.77
2020/9/14,3294.15,6351.24,4651.05,2335.14
2020/9/15,3317.64,6387.88,4688.48,2357.82
2020/9/16,3295.58,6353.84,4657.36,2321.42
2020/9/17,3264.69,6367.02,4632.71,2329.39
2020/9/18,3347.78,6469.47,4737.09,2366.51
2020/9/21,3311.59,6445.96,4691.43,2341.47
2020/9/22,3270.52,6358.65,4635.76,2336.92
2020/9/23,3275.74,6392.03,4652.33,2379.75
2020/9/24,3218.72,6244.64,4563.07,2322.36
2020/9/25,3229.78,6236.89,4570.02,2328.66
2020/9/28,3250.5,6178.47,4581.91,2316.81
2020/9/29,3241.32,6228.77,4591.8,2352.88
2020/9/30,3232.42,6192.5,4587.4,2367.6
2020/10/9,3286.86,6357.97,4681.14,2474.35
2020/10/12,3387.88,6541.18,4823.16,2574.15
2020/10/13,3386.89,6551.4,4839.2,2575.99
2020/10/14,3369.5,6508.37,4807.1,2561.94
2020/10/15,3371.4,6460.04,4798.74,2540.58
2020/10/16,3380.17,6428.68,4791.68,2525.18
2020/10/19,3354.31,6358.32,4755.49,2493.6
2020/10/20,3363.5,6423.11,4793.47,2553.32
2020/10/21,3377.42,6350.01,4792.83,2514.78
2020/10/22,3369.53,6317.14,4777.98,2488.32
2020/10/23,3346.61,6213.26,4718.49,2410.9
2020/10/26,3304.7,6214.38,4691.24,2427.41
2020/10/27,3294.09,6221.34,4699.28,2462.22
2020/10/28,3313.23,6246,4737.27,2488.87
2020/10/29,3324.44,6255.19,4772.92,2520.32
2020/10/30,3280.38,6111.48,4695.33,2484.79
2020/11/2,3265.9,6143.12,4720.83,2542.67
2020/11/3,3307.48,6241.77,4777.56,2576.91
2020/11/4,3332.19,6234.16,4813.66,2592.72
2020/11/5,3369.5,6351.98,4885.11,2630.69
2020/11/6,3359.12,6301.25,4885.72,2585.46
2020/11/9,3418.28,6421.65,4981.35,2673.75
2020/11/10,3416.14,6373.09,4953.88,2627.23
2020/11/11,3411.23,6294.61,4904.9,2533.94
2020/11/12,3397.35,6315.49,4908.46,2553.4
2020/11/13,3338.31,6306.97,4856.85,2554.51
2020/11/16,3377.11,6387.37,4904.17,2559
2020/11/17,3379.27,6336.94,4894.79,2500.94
2020/11/18,3387.04,6341.01,4891.67,2460.97
2020/11/19,3410.09,6360.6,4927.99,2476.45
2020/11/20,3411.93,6422.99,4943.29,2501.99
2020/11/23,3469.8,6472.93,5005.03,2532.71
2020/11/24,3442.72,6475.19,4974.29,2520.19
2020/11/25,3420.29,6350.37,4910.7,2457.81
2020/11/26,3445.74,6334.3,4919.59,2450.64
2020/11/27,3498.66,6351.61,4980.77,2460.26
2020/11/30,3469.42,6320.94,4960.25,2479.8
2020/12/1,3554.01,6426.62,5067.1,2546.55
2020/12/2,3545.34,6434.98,5067.14,2523.85
2020/12/3,3536.81,6440.88,5057.06,2552.52
2020/12/4,3541.52,6464.73,5065.92,2571.34
2020/12/7,3509.94,6424.68,5022.24,2559.84
2020/12/8,3499.06,6423.65,5009.88,2585.25
2020/12/9,3468.53,6307.22,4942.7,2540.35
2020/12/10,3459.03,6320.1,4940.52,2560.33
2020/12/11,3427.86,6209.43,4889.63,2533.88
2020/12/14,3467.77,6259.02,4934.84,2561.26
2020/12/15,3468.83,6265.58,4945.1,2606.53
2020/12/16,3485.4,6235.44,4953.87,2611.61
2020/12/17,3539.54,6308.9,5017.48,2636.59
2020/12/18,3507.97,6291.92,4999.97,2643.43
2020/12/21,3522.26,6398.6,5046.84,2752.49
2020/12/22,3470.9,6250.06,4964.77,2685.77
2020/12/23,3494.59,6307.6,5007.12,2716.96
2020/12/24,3489.27,6205.22,5000.02,2698.84
2020/12/25,3512.49,6278.5,5042.01,2722.61
2020/12/28,3523.84,6244.48,5064.41,2721.48
2020/12/29,3517.35,6199.85,5042.94,2684.9
2020/12/30,3574.13,6269.25,5113.71,2784
2020/12/31,3640.64,6367.11,5211.29,2853.18
2021/1/4,3643.36,6482.79,5267.72,2963.76
2021/1/5,3683.36,6539.73,5368.5,2977.51
2021/1/6,3736.65,6528.14,5417.67,3008.35
2021/1/7,3808.07,6538.12,5513.66,3060.05
2021/1/8,3788.32,6557.6,5495.43,3048.99
2021/1/11,3776.53,6455.4,5441.16,2989.29
2021/1/12,3906.12,6543.23,5596.35,3093.71
2021/1/13,3873.23,6496.91,5577.97,3052.84
2021/1/14,3811.22,6439.89,5470.46,3001.81
2021/1/15,3817.93,6417.5,5458.08,3003.7
2021/1/18,3849.4,6514.46,5518.52,3070.28
2021/1/19,3808.69,6476.37,5437.52,2999.12
2021/1/20,3814.65,6535.42,5476.43,3128.83
2021/1/21,3850.06,6622.5,5564.97,3210.39
2021/1/22,3846.39,6637.81,5569.78,3285.71
2021/1/25,3898.15,6645.31,5625.92,3276.81
2021/1/26,3813.29,6532.96,5512.97,3173.43
2021/1/27,3818.27,6557.16,5528,3209.15
2021/1/28,3735.03,6414.38,5377.14,3085.67
2021/1/29,3713.25,6346.14,5351.96,3042.51
2021/2/1,3746.37,6393.28,5417.65,3078.07
2021/2/2,3771.47,6454.79,5501.09,3158.31
2021/2/3,3775.72,6399.33,5485.2,3165.76
2021/2/4,3801.62,6328.79,5473.95,3154.85
2021/2/5,3840.77,6239.87,5483.41,3152.06
2021/2/8,3890.47,6323.16,5564.56,3246.58
2021/2/9,3952.83,6457.88,5686.25,3301.1
2021/2/10,4028.53,6525.17,5807.72,3385.21
2021/2/18,4014.32,6614.54,5768.38,3278.2
2021/2/19,4014.46,6703.48,5778.84,3225.17
2021/2/22,3881.87,6657.06,5597.33,3067.52
2021/2/23,3897.72,6631.23,5579.67,3051.43
2021/2/24,3805.47,6536.19,5437.57,2931.28
2021/2/25,3851.03,6499.15,5469.56,2902.38
2021/2/26,3756.86,6364.35,5336.76,2839.43
2021/3/1,3787.87,6488.44,5418.78,2931.09
2021/3/2,3718.77,6433.33,5349.63,2901.05
2021/3/3,3817.41,6524.75,5452.21,2927.41
2021/3/4,3708.66,6401.99,5280.71,2762.74
2021/3/5,3688.68,6403.5,5262.8,2782.29
2021/3/8,3573.43,6256.41,5080.02,2634.35
2021/3/9,3509.61,6108,4971,2538.01
2021/3/10,3532.05,6062.26,5003.61,2599.18
2021/3/11,3625.31,6213.83,5128.22,2677.34
2021/3/12,3632.58,6222.38,5146.38,2698.51
2021/3/15,3566.88,6173.87,5035.54,2567.45
2021/3/16,3599.16,6195.24,5079.36,2593.32
2021/3/17,3590.83,6225.36,5100.86,2624.9
2021/3/18,3605.6,6273.86,5141.77,2671.95
2021/3/19,3512.02,6206.6,5007.09,2582.8
2021/3/22,3538.43,6305.69,5057.15,2607.14
2021/3/23,3516.36,6219.17,5009.25,2573.58
2021/3/24,3466.04,6142.54,4928.69,2539.9
2021/3/25,3463.87,6157.41,4926.35,2552.47
2021/3/26,3529.73,6251.79,5037.99,2648.01
2021/3/29,3537.71,6254.94,5046.88,2634.54
2021/3/30,3577.24,6280.36,5094.73,2676.98
2021/3/31,3539.37,6254.07,5048.36,2667.44
2021/4/1,3582.65,6311.66,5110.78,2725.48
2021/4/2,3616.76,6326.61,5161.56,2762.07
2021/4/6,3594.71,6343.1,5140.34,2741.54
2021/4/7,3558.47,6348.08,5103.74,2710.92
2021/4/8,3573.04,6356.75,5112.21,2728.77
2021/4/9,3514.11,6335.24,5035.34,2679.25
2021/4/12,3477.07,6226.42,4947.75,2615.21
2021/4/13,3461.46,6209.78,4939.64,2644.76
2021/4/14,3469.17,6277.21,4980.63,2717.45
2021/4/15,3431.49,6276.46,4948.97,2702.33
2021/4/16,3448.1,6339.59,4966.18,2689.92
2021/4/19,3513.4,6425.26,5087.02,2817.85
2021/4/20,3510.12,6428.54,5083.37,2809.56
2021/4/21,3516.1,6420.26,5098.74,2832.56
2021/4/22,3487.43,6445.47,5089.24,2857.03
2021/4/23,3524.02,6462.76,5135.45,2928.34
2021/4/26,3467.66,6442.65,5077.24,2901.29
2021/4/27,3476.3,6446.28,5090.52,2921.87
2021/4/28,3473.04,6489.74,5119.24,2998.1
2021/4/29,3517.21,6491.93,5164.17,3003.1
2021/4/30,3491.19,6485.71,5123.49,3055.8
2021/5/6,3449.94,6489.35,5061.12,2971.65
2021/5/7,3406.31,6444.44,4996.05,2857.17
2021/5/10,3399.98,6475.99,4992.42,2873.71
2021/5/11,3437.71,6456.04,5023.06,2867.38
2021/5/12,3447.86,6512.05,5044.55,2905.91
2021/5/13,3413.89,6439.03,4992.97,2888.38
2021/5/14,3503.04,6525.8,5110.59,2987
2021/5/17,3539.91,6578.14,5184.99,3079.98
